viewing_id,customer_id,content_id,viewing_date,watch_duration_minutes,completion_percentage,device_type,login_location,session_duration_minutes
VIEW00027294,CUST003273,CNT00060,2026-06-06,27,34.0,tablet,MEXICO,37
VIEW00027295,CUST003273,CNT00241,2025-07-12,47,70.0,mobile,Mexico,54
VIEW00027296,CUST003273,CNT00238,2026-06-06,21,88.0,tablet,Mexico,30
VIEW00027297,CUST003273,CNT00387,2026-06-29,50,29.0,smart tv,Mexico,59
VIEW00027298,CUST003273,CNT00249,2026-06-20,23,54.0,smartphone,mexico,40
VIEW00027299,CUST003273,CNT00306,2025-11-19,44,63.0,mobile,Mexico,55
VIEW00027300,CUST003273,CNT00240,2025-12-17,60,60.0,smart tv,Mexico,79
VIEW00027301,CUST003273,CNT00371,2025-07-09,42,84.0,mobile,Mexico,57
VIEW00027302,CUST003273,CNT00097,2026-05-05,97,78.0,mobile,Mexico,97
VIEW00027303,CUST003274,CNT00150,2026-06-14,48,97.0,smart tv,Bharat,56
VIEW00027304,CUST003274,CNT00399,2026-06-18,51,72.0,smartphone,India,55
VIEW00027305,CUST003274,CNT00099,2025-11-05,79,93.0,mobile,India,99
VIEW00027306,CUST003274,CNT00347,2025-11-12,38,79.0,smart tv,India,50
VIEW00027307,CUST003274,CNT00017,2025-12-23,25,88.0,phone,India,38
VIEW00027308,CUST003274,CNT00316,2026-03-04,97,77.0,smart tv,India,106
VIEW00027309,CUST003274,CNT00088,2025-10-20,101,80.0,mobile,India,112
VIEW00027310,CUST003274,CNT00248,2025-11-10,83,76.0,smart tv,Bharat,83
VIEW00027311,CUST003274,CNT00390,2026-06-16,15,78.0,smart tv,India,32
VIEW00027312,CUST003274,CNT00254,2025-11-29,56,91.0,mobile,India,66
VIEW00027313,CUST003275,CNT00229,2025-12-11,73,83.0,smart tv,Nigeria,83
VIEW00027314,CUST003275,CNT00180,2026-06-04,22,72.0,mobile,South Africa,29
VIEW00027315,CUST003275,CNT00369,2025-12-01,87,61.0,smart tv,Mexico,90
VIEW00027316,CUST003275,CNT00496,2025-11-13,37,83.0,laptop,South Africa,37
VIEW00027317,CUST003275,CNT00012,2025-09-12,3,89.0,mobile,France,8
VIEW00027318,CUST003275,CNT00476,2025-07-15,47,82.0,gaming console,South Africa,64
VIEW00027319,CUST003275,CNT00485,2026-03-10,56,75.0,tablet,United Arab Emirates,61
VIEW00027320,CUST003275,CNT00426,2025-07-25,109,86.0,mobile,south africa,132
VIEW00027321,CUST003276,CNT00379,2025-10-04,34,73.0,gaming console,south africa,48
VIEW00027322,CUST003276,CNT00073,2025-08-28,25,93.0,smart tv,South Africa,32
VIEW00027323,CUST003276,CNT00164,2025-10-07,39,59.0,mobile,South Africa,47
VIEW00027324,CUST003276,CNT00166,2025-09-12,49,49.0,mobile,south africa,54
VIEW00027325,CUST003276,CNT00492,2025-07-27,50,70.0,laptop,SOUTH AFRICA,61
VIEW00027326,CUST003276,CNT00473,2025-10-08,45,44.0,smart tv,South Africa,62
VIEW00027327,CUST003276,CNT00343,2025-07-08,30,47.0,smart tv,South Africa,38
VIEW00027328,CUST003276,CNT00075,2025-09-14,49,51.0,mobile,South Africa,62
VIEW00027329,CUST003276,CNT00359,2026-01-12,49,95.0,mobile,south africa,68
VIEW00027330,CUST003277,CNT00272,2026-05-12,54,24.0,gaming console,Philippines,65
VIEW00027331,CUST003277,CNT00453,2026-05-10,73,77.0,mobile,Philippines,81
VIEW00027332,CUST003277,CNT00055,2026-05-02,105,99.0,laptop,Philippines,105
VIEW00027333,CUST003277,CNT00161,2026-06-12,59,39.0,mobile,Philippines,75
VIEW00027334,CUST003277,CNT00332,2025-09-07,3,58.0,smart tv,Philippines,7
VIEW00027335,CUST003277,CNT00035,2025-11-06,23,75.0,smart tv,Philippines,23
VIEW00027336,CUST003277,CNT00118,2026-04-21,36,57.0,smart tv,Philippines,48
VIEW00027337,CUST003277,CNT00329,2026-01-10,36,82.0,smart tv,Philippines,54
VIEW00027338,CUST003277,CNT00447,2026-06-26,67,80.0,gaming console,Philippines,85
VIEW00027339,CUST003277,CNT00499,2026-06-10,31,59.0,smart tv,philippines,40
VIEW00027340,CUST003277,CNT00348,2025-10-06,24,90.0,smart tv,Philippines,34
VIEW00027341,CUST003278,CNT00400,2026-06-11,80,77.0,mobile,Canada,86
VIEW00027342,CUST003278,CNT00040,2026-06-19,46,72.0,tablet,Canada,61
VIEW00027343,CUST003278,CNT00309,2026-01-02,21,77.0,unknown,Canada,35
VIEW00027344,CUST003278,CNT00137,2026-06-25,51,63.0,tablet,Canada,51
VIEW00027345,CUST003278,CNT00455,2025-08-22,90,87.0,smart tv,Canada,91
VIEW00027346,CUST003278,CNT00130,2026-06-18,62,52.0,smart tv,Canada,73
VIEW00027347,CUST003278,CNT00179,2025-10-17,28,100.0,smart tv,Canada,34
VIEW00027348,CUST003278,CNT00222,2026-06-07,32,67.0,unknown,Canada,38
VIEW00027349,CUST003278,CNT00490,2026-05-17,53,92.0,smart tv,Canada,57
VIEW00027350,CUST003278,CNT00448,2025-11-02,13,35.0,laptop,Canada,13
VIEW00027351,CUST003278,CNT00205,2026-06-01,44,64.0,smart tv,CA,58
VIEW00027352,CUST003278,CNT00359,2026-02-06,57,73.0,mobile,canada,59
VIEW00027353,CUST003279,CNT00272,2026-02-23,27,50.0,mobile,south africa,30
VIEW00027354,CUST003279,CNT00028,2025-08-27,104,53.0,smart tv,South Africa,104
VIEW00027355,CUST003279,CNT00363,2025-12-17,41,92.0,tablet,South Africa,49
VIEW00027356,CUST003279,CNT00063,2025-08-06,38,62.0,tablet,south africa,52
VIEW00027357,CUST003279,CNT00264,2026-05-28,44,44.0,smart tv,South Africa,51
VIEW00027358,CUST003279,CNT00042,2025-12-22,75,73.0,mobile,South Africa,84
VIEW00027359,CUST003279,CNT00291,2025-08-12,66,71.0,tablet,South Africa,76
VIEW00027360,CUST003279,CNT00320,2025-07-20,14,76.0,mobile,South Africa,15
VIEW00027361,CUST003280,CNT00301,2026-03-21,39,80.0,playstation/xbox,India,53
VIEW00027362,CUST003280,CNT00219,2025-08-06,49,66.0,smart tv,India,57
VIEW00027363,CUST003280,CNT00048,2026-02-06,24,77.0,mobile,India,35
VIEW00027364,CUST003280,CNT00061,2025-08-24,50,67.0,unknown,India,64
VIEW00027365,CUST003280,CNT00496,2025-11-18,28,66.0,smart tv,India,31
VIEW00027366,CUST003281,CNT00473,2025-08-18,27,58.0,gaming console,United States,32
VIEW00027367,CUST003281,CNT00133,2026-04-01,75,32.0,smart tv,United States,94
VIEW00027368,CUST003281,CNT00386,2026-02-18,67,85.0,smarttv,United States,68
VIEW00027369,CUST003281,CNT00119,2026-02-19,51,72.0,smart tv,United States,64
VIEW00027370,CUST003281,CNT00193,2025-12-25,33,100.0,smart tv,United States,47
VIEW00027371,CUST003281,CNT00229,2026-03-27,9,59.0,smart tv,United States,15
VIEW00027372,CUST003281,CNT00099,2026-01-10,47,100.0,smart tv,United States,49
VIEW00027373,CUST003281,CNT00389,2026-03-30,20,62.0,tv,United States,20
VIEW00027374,CUST003281,CNT00211,2026-01-10,3,96.0,laptop,United States,14
VIEW00027375,CUST003281,CNT00273,2026-03-21,24,54.0,tablet,United States,34
VIEW00027376,CUST003281,CNT00453,2025-07-12,38,78.0,smart tv,United States,48
VIEW00027377,CUST003282,CNT00203,2026-02-06,42,41.0,tablet,Italy,45
VIEW00027378,CUST003282,CNT00466,2026-04-14,39,79.0,laptop,Italy,56
VIEW00027379,CUST003282,CNT00480,2026-01-01,52,49.0,mobile,Italy,61
VIEW00027380,CUST003282,CNT00049,2026-02-08,111,42.0,smart tv,Italy,124
VIEW00027381,CUST003282,CNT00288,2026-03-01,3,83.0,laptop,Italy,8
VIEW00027382,CUST003282,CNT00270,2026-05-29,539,57.0,mobile,ITALY,539
VIEW00027383,CUST003282,CNT00339,2025-10-31,29,85.0,smart tv,Italy,32
VIEW00027384,CUST003282,CNT00381,2026-06-28,63,59.0,mobile,Italy,73
VIEW00027385,CUST003282,CNT00041,2026-01-16,3,64.0,smart tv,Italy,3
VIEW00027386,CUST003282,CNT00422,2025-12-10,64,58.0,smart tv,Italy,67
VIEW00027387,CUST003282,CNT00408,2026-03-12,21,97.0,smart tv,Italy,31
VIEW00027388,CUST003282,CNT00257,2025-08-31,25,70.0,laptop,Italy,42
VIEW00027389,CUST003282,CNT00218,2026-05-29,49,100.0,laptop,Italy,54
VIEW00027390,CUST003283,CNT00425,2025-10-09,11,100.0,smart tv,nigeria,16
VIEW00027391,CUST003283,CNT00003,2026-05-14,28,79.0,gaming console,Nigeria,45
VIEW00027392,CUST003283,CNT00415,2026-02-22,6,59.0,gaming console,Nigeria,17
VIEW00027393,CUST003283,CNT00118,2025-10-06,69,56.0,laptop,Nigeria,77
VIEW00027394,CUST003283,CNT00193,2025-11-20,29,79.0,pc,Nigeria,42
VIEW00027395,CUST003283,CNT00019,2025-11-25,103,66.0,smart tv,Nigeria,103
VIEW00027396,CUST003283,CNT00062,2026-06-22,60,58.0,mobile,Nigeria,68
VIEW00027397,CUST003283,CNT00053,2025-07-07,35,65.0,smart tv,Nigeria,39
VIEW00027398,CUST003283,CNT00176,2025-12-28,63,100.0,smartphone,Nigeria,69
VIEW00027399,CUST003284,CNT00099,2026-05-15,3,72.0,smart tv,United States,17
VIEW00027400,CUST003284,CNT00266,2026-04-07,69,74.0,smart tv,United States,73
VIEW00027401,CUST003284,CNT00406,2025-07-27,68,73.0,gaming console,United States,76
VIEW00027402,CUST003284,CNT00351,2026-02-23,33,64.0,smart tv,US,39
VIEW00027403,CUST003284,CNT00067,2026-02-22,76,66.0,tablet,United States,82
VIEW00027404,CUST003284,CNT00393,2025-07-28,55,96.0,smart tv,US,65
VIEW00027405,CUST003284,CNT00213,2025-12-22,23,100.0,laptop,United States,43
VIEW00027406,CUST003284,CNT00132,2025-08-15,53,61.0,smart tv,United States,69
VIEW00027407,CUST003284,CNT00171,2026-01-21,54,96.0,phone,United States,71
VIEW00027408,CUST003285,CNT00111,2025-09-12,30,100.0,laptop,India,35
VIEW00027409,CUST003285,CNT00057,2025-11-20,92,100.0,mobile,India,94
VIEW00027410,CUST003286,CNT00495,2025-08-07,75,73.0,smart tv,IN,76
VIEW00027411,CUST003286,CNT00237,2025-11-27,66,57.0,mobile,India,77
VIEW00027412,CUST003286,CNT00156,2026-05-01,55,66.0,smart tv,India,74
VIEW00027413,CUST003286,CNT00277,2026-03-18,23,91.0,tablet,India,23
VIEW00027414,CUST003286,CNT00431,2026-06-05,39,68.0,smart tv,India,46
VIEW00027415,CUST003286,CNT00151,2025-10-02,3,65.0,mobile,India,15
VIEW00027416,CUST003286,CNT00405,2026-03-18,11,56.0,laptop,India,14
VIEW00027417,CUST003286,CNT00185,2025-12-07,45,100.0,smart tv,IN,51
VIEW00027418,CUST003286,CNT00357,2026-01-01,22,90.0,mobile,India,25
VIEW00027419,CUST003286,CNT00450,2025-09-06,69,86.0,tablet,Bharat,70
VIEW00027420,CUST003287,CNT00393,2025-12-12,3,100.0,mobile,South Africa,16
VIEW00027421,CUST003287,CNT00407,2025-08-05,41,90.0,smart tv,South Africa,45
VIEW00027422,CUST003287,CNT00010,2025-10-11,29,77.0,smart tv,SOUTH AFRICA,32
VIEW00027423,CUST003287,CNT00343,2025-12-14,74,100.0,pc,South Africa,76
VIEW00027424,CUST003288,CNT00172,2025-09-23,56,55.0,mobile,USA,66
VIEW00027425,CUST003288,CNT00182,2025-07-20,51,57.0,mobile,United States,65
VIEW00027426,CUST003288,CNT00245,2026-04-29,43,71.0,laptop,United States,48
VIEW00027427,CUST003288,CNT00033,2025-12-08,41,56.0,tablet,US,50
VIEW00027428,CUST003288,CNT00135,2025-12-18,3,86.0,smart tv,United States,18
VIEW00027429,CUST003288,CNT00309,2025-07-05,94,63.0,smart tv,United States,113
VIEW00027430,CUST003288,CNT00225,2026-01-30,40,92.0,mobile,United States,47
VIEW00027431,CUST003288,CNT00161,2025-07-27,67,82.0,smart tv,United States,74
VIEW00027432,CUST003288,CNT00351,2026-02-05,113,100.0,mobile,United States,126
VIEW00027433,CUST003288,CNT00124,2026-05-11,19,52.0,mobile,United States,33
VIEW00027434,CUST003289,CNT00121,2025-12-04,94,43.0,phone,United States,99
VIEW00027435,CUST003289,CNT00452,2025-08-08,72,67.0,tablet,United States,85
VIEW00027436,CUST003289,CNT00080,2025-08-28,65,53.0,tablet,United States,73
VIEW00027437,CUST003289,CNT00178,2025-12-13,57,83.0,mobile,United States,58
VIEW00027438,CUST003289,CNT00037,2025-11-14,74,64.0,laptop,United States,84
VIEW00027439,CUST003289,CNT00239,2025-11-01,60,66.0,smart tv,United States,67
VIEW00027440,CUST003289,CNT00142,2025-10-08,52,40.0,tablet,United States,62
VIEW00027441,CUST003289,CNT00238,2026-06-23,36,28.0,laptop,United States,51
VIEW00027442,CUST003289,CNT00134,2025-09-05,48,58.0,smart tv,United States,62
VIEW00027443,CUST003289,CNT00003,2025-07-15,3,47.0,laptop,United States,9
VIEW00027444,CUST003290,CNT00482,2026-06-25,56,89.0,mobile,Italy,58
VIEW00027445,CUST003290,CNT00353,2025-07-25,60,56.0,smart tv,Italy,63
VIEW00027446,CUST003291,CNT00414,2026-06-17,35,100.0,smart tv,Mexico,35
VIEW00027447,CUST003291,CNT00334,2025-10-14,61,96.0,tablet,mexico,71
VIEW00027448,CUST003291,CNT00380,2026-06-22,75,74.0,mobile,Mexico,75
VIEW00027449,CUST003291,CNT00410,2026-05-13,50,70.0,mobile,Mexico,52
VIEW00027450,CUST003291,CNT00209,2025-11-12,65,88.0,smart tv,Mexico,80
VIEW00027451,CUST003292,CNT00165,2025-08-29,44,69.0,tablet,Nigeria,51
VIEW00027452,CUST003292,CNT00287,2025-09-24,78,47.0,smart tv,Nigeria,85
VIEW00027453,CUST003292,CNT00349,2026-02-17,71,72.0,laptop,Nigeria,85
VIEW00027454,CUST003292,CNT00256,2025-08-22,85,42.0,tablet,NG,91
VIEW00027455,CUST003292,CNT00466,2026-02-25,53,57.0,smart tv,Nigeria,55
VIEW00027456,CUST003292,CNT00131,2025-09-10,3,76.0,laptop,Nigeria,15
VIEW00027457,CUST003292,CNT00167,2025-08-07,38,46.0,gaming console,Nigeria,60
VIEW00027458,CUST003292,CNT00203,2025-07-31,30,97.0,laptop,Nigeria,38
VIEW00027459,CUST003292,CNT00091,2025-07-18,40,83.0,laptop,Nigeria,56
VIEW00027460,CUST003292,CNT00015,2026-06-21,51,55.0,gaming console,Nigeria,71
VIEW00027461,CUST003292,CNT00225,2025-10-09,20,70.0,mobile,Nigeria,27
VIEW00027462,CUST003293,CNT00089,2025-07-07,47,74.0,laptop,United States,50
VIEW00027463,CUST003293,CNT00211,2026-04-15,71,96.0,mobile,United States,75
VIEW00027464,CUST003294,CNT00432,2026-05-18,32,61.0,mobile,India,43
VIEW00027465,CUST003294,CNT00496,2026-05-18,39,72.0,smartphone,india,47
VIEW00027466,CUST003294,CNT00297,2026-06-25,65,69.0,laptop,INDIA,70
VIEW00027467,CUST003294,CNT00187,2026-06-12,77,49.0,mobile,India,83
VIEW00027468,CUST003294,CNT00087,2026-05-16,61,100.0,smart tv,India,66
VIEW00027469,CUST003294,CNT00240,2026-05-29,77,55.0,smart tv,India,92
VIEW00027470,CUST003294,CNT00197,2026-06-23,839,70.0,smarttv,India,848
VIEW00027471,CUST003294,CNT00033,2026-05-26,33,47.0,smart tv,INDIA,37
VIEW00027472,CUST003294,CNT00253,2026-06-21,57,93.0,smart tv,IN,58
VIEW00027473,CUST003294,CNT00413,2026-06-22,46,42.0,laptop,India,50
VIEW00027474,CUST003295,CNT00495,2026-05-23,42,73.0,smart tv,India,42
VIEW00027475,CUST003295,CNT00283,2026-01-10,53,80.0,mobile,India,62
VIEW00027476,CUST003295,CNT00018,2025-08-29,25,89.0,smart tv,India,35
VIEW00027477,CUST003295,CNT00471,2026-05-25,17,100.0,mobile,India,36
VIEW00027478,CUST003295,CNT00258,2026-06-16,22,87.0,mobile,India,40
VIEW00027479,CUST003296,CNT00484,2026-06-03,45,85.0,smart tv,United States,58
VIEW00027480,CUST003296,CNT00050,2026-06-06,19,92.0,smart tv,United States,30
VIEW00027481,CUST003296,CNT00421,2026-06-30,44,93.0,gaming console,United States,45
VIEW00027482,CUST003296,CNT00029,2026-06-15,83,89.0,smart tv,United States,87
VIEW00027483,CUST003296,CNT00432,2026-05-08,52,53.0,mobile,United States,52
VIEW00027484,CUST003296,CNT00327,2026-06-09,29,32.0,gaming console,United States,30
VIEW00027485,CUST003296,CNT00082,2025-10-13,76,46.0,mobile,United States,81
VIEW00027486,CUST003296,CNT00439,2026-06-20,83,98.0,gaming console,United States,89
VIEW00027487,CUST003296,CNT00275,2026-06-30,21,74.0,mobile,United States,34
VIEW00027488,CUST003296,CNT00322,2026-02-15,10,50.0,laptop,US,17
VIEW00027489,CUST003296,CNT00167,2026-02-06,48,66.0,smart tv,USA,48
VIEW00027490,CUST003297,CNT00481,2026-05-05,65,78.0,smart tv,AUSTRALIA,67
VIEW00027491,CUST003297,CNT00155,2025-09-16,28,100.0,mobile,Australia,31
VIEW00027492,CUST003297,CNT00438,2025-07-17,37,92.0,smart tv,Australia,53
VIEW00027493,CUST003297,CNT00436,2026-05-19,3,100.0,smart tv,Australia,4
VIEW00027494,CUST003298,CNT00478,2026-03-31,3,92.0,mobile,Spain,20
VIEW00027495,CUST003298,CNT00428,2025-08-10,79,71.0,mobile,Spain,79
VIEW00027496,CUST003298,CNT00473,2025-08-30,3,92.0,unknown,Spain,10
VIEW00027497,CUST003298,CNT00477,2026-01-03,13,52.0,smart tv,Spain,26
VIEW00027498,CUST003298,CNT00131,2026-01-05,55,86.0,smart tv,spain,65
VIEW00027499,CUST003298,CNT00017,2026-02-04,10,83.0,mobile,spain,24
VIEW00027500,CUST003298,CNT00428,2026-01-13,46,58.0,mobile,Spain,49
VIEW00027501,CUST003298,CNT00365,2026-05-09,29,86.0,smart tv,Spain,46
VIEW00027502,CUST003298,CNT00254,2026-03-15,37,63.0,tablet,Spain,51
VIEW00027503,CUST003298,CNT00407,2026-03-03,28,64.0,mobile,Spain,44
VIEW00027504,CUST003299,CNT00317,2026-06-17,34,51.0,tablet,Brazil,37
VIEW00027505,CUST003299,CNT00336,2026-06-27,57,100.0,laptop,BR,64
VIEW00027506,CUST003299,CNT00414,2025-07-27,39,48.0,smart tv,BRAZIL,40
VIEW00027507,CUST003299,CNT00202,2026-06-21,56,71.0,smartphone,Brazil,68
VIEW00027508,CUST003299,CNT00413,2025-10-21,108,100.0,smartphone,Brazil,118
VIEW00027509,CUST003299,CNT00273,2026-06-13,38,71.0,smart tv,Brazil,47
VIEW00027510,CUST003300,CNT00243,2025-08-27,64,57.0,smart tv,India,85
VIEW00027511,CUST003300,CNT00491,2025-08-30,44,100.0,phone,India,55
VIEW00027512,CUST003300,CNT00440,2025-09-17,58,82.0,laptop,India,63
VIEW00027513,CUST003300,CNT00358,2026-05-15,11,81.0,unknown,India,24
VIEW00027514,CUST003300,CNT00431,2025-09-27,63,67.0,laptop,India,77
VIEW00027515,CUST003300,CNT00066,2026-03-15,60,100.0,smart tv,India,65
VIEW00027516,CUST003300,CNT00044,2026-06-29,4,53.0,mobile,India,10
VIEW00027517,CUST003300,CNT00440,2026-04-09,37,88.0,smart tv,India,44
VIEW00027518,CUST003300,CNT00296,2026-02-07,61,21.0,gaming console,India,61
VIEW00027519,CUST003300,CNT00246,2026-02-20,75,38.0,tablet,India,75
VIEW00027520,CUST003300,CNT00335,2025-11-06,74,74.0,mobile,India,89
VIEW00027521,CUST003301,CNT00452,2026-03-19,39,85.0,mobile,India,46
VIEW00027522,CUST003301,CNT00080,2025-10-07,27,69.0,mobile,Bharat,28
VIEW00027523,CUST003301,CNT00366,2026-06-12,68,100.0,mobile,India,70
VIEW00027524,CUST003301,CNT00074,2025-07-21,52,58.0,smart tv,India,58
VIEW00027525,CUST003301,CNT00494,2025-10-17,31,86.0,mobile,India,48
VIEW00027526,CUST003302,CNT00361,2025-12-27,53,59.0,mobile,India,62
VIEW00027527,CUST003302,CNT00239,2026-05-21,27,42.0,smart tv,India,52
VIEW00027528,CUST003302,CNT00051,2025-11-18,61,62.0,smart tv,IN,72
VIEW00027529,CUST003302,CNT00163,2026-02-08,65,68.0,mobile,Nigeria,81
VIEW00027530,CUST003302,CNT00238,2025-11-24,39,55.0,gaming console,India,46
VIEW00027531,CUST003302,CNT00349,2025-11-26,42,94.0,smart tv,India,54
VIEW00027532,CUST003303,CNT00042,2026-05-19,37,66.0,mobile,Brazil,52
VIEW00027533,CUST003303,CNT00466,2025-12-28,91,38.0,mobile,Brazil,100
VIEW00027534,CUST003303,CNT00038,2025-09-22,21,43.0,gaming console,BR,24
VIEW00027535,CUST003303,CNT00291,2025-10-13,55,100.0,mobile,BRAZIL,59
VIEW00027536,CUST003303,CNT00464,2026-06-09,53,42.0,smarttv,Brazil,70
VIEW00027537,CUST003303,CNT00450,2026-05-20,64,52.0,tv,Brazil,75
VIEW00027538,CUST003304,CNT00438,2025-10-24,62,93.0,smartphone,India,70
VIEW00027539,CUST003304,CNT00124,2026-06-08,51,88.0,mobile,India,64
VIEW00027540,CUST003304,CNT00294,2026-04-26,41,36.0,laptop,India,44
VIEW00027541,CUST003304,CNT00269,2026-03-16,68,100.0,laptop,India,72
VIEW00027542,CUST003304,CNT00430,2026-05-08,60,85.0,playstation/xbox,India,68
VIEW00027543,CUST003304,CNT00142,2026-05-12,40,56.0,smart tv,India,44
VIEW00027544,CUST003304,CNT00242,2026-01-11,40,65.0,smart tv,India,40
VIEW00027545,CUST003304,CNT00069,2025-07-26,33,60.0,tablet,Bharat,33
VIEW00027546,CUST003304,CNT00278,2025-11-18,100,100.0,laptop,India,101
VIEW00027547,CUST003304,CNT00321,2025-08-25,59,100.0,mobile,India,74
VIEW00027548,CUST003304,CNT00450,2025-07-13,40,89.0,mobile,India,47
VIEW00027549,CUST003304,CNT00290,2026-01-30,79,43.0,mobile,India,89
VIEW00027550,CUST003304,CNT00195,2025-07-04,81,48.0,laptop,India,85
VIEW00027551,CUST003304,CNT00260,2025-08-23,30,47.0,smart tv,India,50
VIEW00027552,CUST003304,CNT00203,2025-12-28,22,68.0,mobile,India,28
VIEW00027553,CUST003304,CNT00290,2025-12-10,65,89.0,smart tv,India,77
VIEW00027554,CUST003305,CNT00155,2025-07-25,52,74.0,laptop,South Africa,67
VIEW00027555,CUST003305,CNT00284,2026-02-12,34,86.0,tablet,South Africa,52
VIEW00027556,CUST003305,CNT00005,2026-05-09,49,100.0,smart tv,South Africa,60
VIEW00027557,CUST003305,CNT00047,2025-08-21,29,88.0,console,South Africa,34
VIEW00027558,CUST003305,CNT00496,2025-11-02,85,61.0,laptop,South Africa,87
VIEW00027559,CUST003305,CNT00241,2026-03-12,12,62.0,laptop,South Africa,25
VIEW00027560,CUST003305,CNT00132,2025-07-25,38,63.0,smart tv,South Africa,47
VIEW00027561,CUST003305,CNT00432,2026-04-07,26,66.0,smart tv,South Africa,43
VIEW00027562,CUST003305,CNT00306,2025-09-08,79,73.0,gaming console,South Africa,85
VIEW00027563,CUST003305,CNT00184,2026-03-25,65,72.0,smart tv,South Africa,66
VIEW00027564,CUST003305,CNT00189,2025-07-04,772,61.0,laptop,South Africa,782
VIEW00027565,CUST003306,CNT00182,2025-09-30,41,53.0,laptop,Indonesia,51
VIEW00027566,CUST003306,CNT00375,2025-08-30,21,20.0,laptop,Indonesia,21
VIEW00027567,CUST003306,CNT00370,2026-04-30,19,44.0,tablet,indonesia,19
VIEW00027568,CUST003306,CNT00391,2026-05-02,35,58.0,smarttv,Indonesia,41
VIEW00027569,CUST003306,CNT00194,2026-01-29,42,36.0,mobile,Indonesia,49
VIEW00027570,CUST003306,CNT00412,2026-04-17,49,86.0,mobile,Indonesia,58
VIEW00027571,CUST003306,CNT00387,2026-05-01,57,53.0,smart tv,Indonesia,66
VIEW00027572,CUST003306,CNT00028,2026-04-13,63,74.0,gaming console,INDONESIA,63
VIEW00027573,CUST003306,CNT00034,2025-10-03,53,91.0,smart tv,Indonesia,53
VIEW00027574,CUST003307,CNT00360,2026-04-22,34,72.0,smarttv,India,56
VIEW00027575,CUST003307,CNT00467,2026-01-17,41,70.0,smart tv,India,55
VIEW00027576,CUST003307,CNT00235,2026-05-27,74,48.0,mobile,India,82
VIEW00027577,CUST003307,CNT00049,2026-03-16,3,74.0,tablet,India,4
VIEW00027578,CUST003307,CNT00036,2026-02-08,93,100.0,tablet,India,98
VIEW00027579,CUST003308,CNT00320,2026-06-26,59,75.0,laptop,India,64
VIEW00027580,CUST003308,CNT00239,2026-06-02,21,67.0,mobile,India,34
VIEW00027581,CUST003308,CNT00131,2025-08-11,75,31.0,mobile,India,76
VIEW00027582,CUST003308,CNT00061,2026-04-03,113,100.0,mobile,India,116
VIEW00027583,CUST003308,CNT00204,2026-05-25,22,79.0,mobile,India,22
VIEW00027584,CUST003308,CNT00376,2025-09-27,62,72.0,tablet,India,66
VIEW00027585,CUST003308,CNT00397,2026-06-18,44,68.0,smart tv,India,44
VIEW00027586,CUST003308,CNT00082,2026-06-01,55,100.0,smart tv,India,56
VIEW00027587,CUST003309,CNT00110,2026-06-09,18,100.0,mobile,United Kingdom,38
VIEW00027588,CUST003309,CNT00453,2026-06-12,8,72.0,smarttv,United Kingdom,12
VIEW00027589,CUST003309,CNT00315,2026-06-28,64,47.0,mobile,United Kingdom,67
VIEW00027590,CUST003309,CNT00492,2026-06-04,70,93.0,smart tv,United Kingdom,77
VIEW00027591,CUST003309,CNT00423,2026-06-13,33,96.0,smart tv,United Kingdom,43
VIEW00027592,CUST003309,CNT00349,2026-06-26,55,56.0,phone,United Kingdom,67
VIEW00027593,CUST003309,CNT00348,2026-05-15,24,96.0,smart tv,United Kingdom,33
VIEW00027594,CUST003309,CNT00479,2026-06-21,75,47.0,tablet,United Kingdom,80
