payment_id,customer_id,subscription_id,payment_date,amount,payment_method,payment_status,failed_payment_reason
PAY00038046,CUST002763,,2025-09-26,6.99,Credit Card,Success,
PAY00038047,CUST002763,,2025-10-26,6.99,Net Banking,Success,
PAY00038048,CUST002763,,2025-11-25,6.99,UPI,Success,
PAY00038049,CUST002764,,2025-02-25,15.49,Credit Card,Success,
PAY00038050,CUST002764,,2025-03-27,15.49,PayPal,Success,
PAY00038051,CUST002764,,2025-04-26,15.49,UPI,Success,
PAY00038052,CUST002764,,2025-05-26,15.49,Debit Card,Success,
PAY00038053,CUST002764,,2025-06-25,15.49,Net Banking,Success,
PAY00038054,CUST002764,,2025-07-25,15.49,Credit Card,Success,
PAY00038055,CUST002764,,2025-08-24,15.49,UPI,Success,
PAY00038056,CUST002764,,2025-09-23,15.49,Gift Card,Success,
PAY00038057,CUST002764,,2025-10-23,15.49,UPI,Success,
PAY00038058,CUST002764,,2025-11-22,15.49,Credit Card,Success,
PAY00038059,CUST002764,,2025-12-22,15.49,Debit Card,Success,
PAY00038060,CUST002764,,2026-01-21,15.49,Credit Card,Success,
PAY00038061,CUST002764,,2026-02-20,15.49,Credit Card,Success,
PAY00038062,CUST002764,,2026-03-22,15.49,Credit Card,Success,
PAY00038063,CUST002764,,2026-04-21,15.49,Net Banking,Success,
PAY00038064,CUST002765,,2023-08-03,6.99,Net Banking,Success,
PAY00038065,CUST002765,,2023-09-02,6.99,Credit Card,Success,
PAY00038066,CUST002765,,2023-10-02,6.99,PayPal,Success,
PAY00038067,CUST002765,,2023-11-01,6.99,Credit Card,Success,
PAY00038068,CUST002765,,2023-12-01,6.99,Credit Card,Success,
PAY00038069,CUST002765,,2023-12-31,6.99,Net Banking,Failed,Insufficient funds
PAY00038070,CUST002765,,2024-01-30,6.99,Debit Card,Success,
PAY00038071,CUST002765,,2024-02-29,6.99,Net Banking,Success,
PAY00038072,CUST002765,,2024-03-30,6.99,Credit Card,Success,
PAY00038073,CUST002765,,2024-04-29,6.99,PayPal,Success,
PAY00038074,CUST002765,,2024-05-29,6.99,Debit Card,Success,
PAY00038075,CUST002765,,2024-06-28,6.99,Credit Card,Failed,Bank declined
PAY00038076,CUST002765,,2024-07-28,6.99,Debit Card,Success,
PAY00038077,CUST002765,,2024-08-27,6.99,Gift Card,Success,
PAY00038078,CUST002765,,2024-09-26,6.99,PayPal,Success,
PAY00038079,CUST002766,,2024-06-23,22.99,Net Banking,Success,
PAY00038080,CUST002766,,2024-07-23,22.99,Credit Card,Success,
PAY00038081,CUST002766,,2024-08-22,22.99,PayPal,Success,
PAY00038082,CUST002766,,2024-09-21,22.99,Credit Card,Success,
PAY00038083,CUST002766,,2024-10-21,22.99,Credit Card,Success,
PAY00038084,CUST002766,,2024-11-20,22.99,Credit Card,Success,
PAY00038085,CUST002766,,2024-12-20,22.99,Mobile Wallet,Success,
PAY00038086,CUST002766,,2025-01-19,22.99,Mobile Wallet,Success,
PAY00038087,CUST002766,,2025-02-18,22.99,Credit Card,Success,
PAY00038088,CUST002766,,2025-03-20,22.99,Credit Card,Success,
PAY00038089,CUST002766,,2025-04-19,22.99,Net Banking,Success,
PAY00038090,CUST002766,,2025-05-19,22.99,Credit Card,Success,
PAY00038091,CUST002766,,2025-06-18,22.99,UPI,Success,
PAY00038092,CUST002766,,2025-07-18,22.99,UPI,Failed,Incorrect card details
PAY00038093,CUST002766,,2025-08-17,22.99,Credit Card,Success,
PAY00038094,CUST002767,,2020-07-29,15.49,Debit Card,Success,
PAY00038095,CUST002767,,2020-08-28,15.49,PayPal,Success,
PAY00038096,CUST002767,,2020-09-27,15.49,Net Banking,Success,
PAY00038097,CUST002767,,2020-10-27,15.49,UPI,Success,
PAY00038098,CUST002767,,2020-11-26,15.49,Credit Card,Failed,International transaction blocked
PAY00038099,CUST002767,,2020-12-26,15.49,UPI,Success,
PAY00038100,CUST002767,,2021-01-25,15.49,Debit Card,Success,
PAY00038101,CUST002767,,2021-02-24,15.49,Credit Card,Success,
PAY00038102,CUST002767,,2021-03-26,15.49,Credit Card,Success,
PAY00038103,CUST002767,,2021-04-25,15.49,Credit Card,Success,
PAY00038104,CUST002767,,2021-05-25,15.49,PayPal,Success,
PAY00038105,CUST002767,,2021-06-24,15.49,UPI,Success,
PAY00038106,CUST002767,,2021-07-24,15.49,Debit Card,Success,
PAY00038107,CUST002767,,2021-08-23,15.49,Mobile Wallet,Success,
PAY00038108,CUST002767,,2021-09-22,15.49,UPI,Success,
PAY00038109,CUST002768,,2025-04-27,6.99,PayPal,Failed,Insufficient funds
PAY00038110,CUST002768,,2025-05-27,6.99,PayPal,Success,
PAY00038111,CUST002768,,2025-06-26,6.99,Credit Card,Success,
PAY00038112,CUST002768,,2025-07-26,6.99,Net Banking,Success,
PAY00038113,CUST002768,,2025-08-25,3.5,Net Banking,Success,
PAY00038114,CUST002768,,2025-09-24,6.99,Debit Card,Success,
PAY00038115,CUST002768,,2025-10-24,6.99,Credit Card,Success,
PAY00038116,CUST002768,,2025-11-23,6.99,PayPal,Success,
PAY00038117,CUST002768,,2025-12-23,6.99,PayPal,Success,
PAY00038118,CUST002768,,2026-01-22,6.99,PayPal,Success,
PAY00038119,CUST002768,,2026-02-21,6.99,Debit Card,Success,
PAY00038120,CUST002768,,2026-03-23,6.99,Credit Card,Success,
PAY00038121,CUST002768,,2026-04-22,6.99,Credit Card,Failed,Insufficient funds
PAY00038122,CUST002768,,2026-05-22,6.99,UPI,Success,
PAY00038123,CUST002769,,2020-09-15,6.99,Credit Card,Success,
PAY00038124,CUST002769,,2020-10-15,6.99,Debit Card,Success,
PAY00038125,CUST002769,,2020-11-14,6.99,PayPal,Success,
PAY00038126,CUST002769,,2020-12-14,6.99,Debit Card,Success,
PAY00038127,CUST002769,,2021-01-13,6.99,Credit Card,Success,
PAY00038128,CUST002769,,2021-02-12,6.99,Net Banking,Success,
PAY00038129,CUST002769,,2021-03-14,6.99,PayPal,Success,
PAY00038130,CUST002769,,2021-04-13,6.99,Credit Card,Success,
PAY00038131,CUST002769,,2021-05-13,6.99,Credit Card,Success,
PAY00038132,CUST002769,,2021-06-12,6.99,Credit Card,Success,
PAY00038133,CUST002769,,2021-07-12,6.99,Debit Card,Failed,Incorrect card details
PAY00038134,CUST002769,,2021-08-11,6.99,Credit Card,Success,
PAY00038135,CUST002769,,2021-09-10,6.99,Debit Card,Success,
PAY00038136,CUST002769,,2021-10-10,6.99,Debit Card,Success,
PAY00038137,CUST002769,,2021-11-09,6.99,Credit Card,Success,
PAY00038138,CUST002770,,2023-10-03,22.99,UPI,Success,
PAY00038139,CUST002770,,2023-11-02,22.99,Net Banking,Success,
PAY00038140,CUST002770,,2023-12-02,22.99,Credit Card,Success,
PAY00038141,CUST002770,,2024-01-01,22.99,Credit Card,Success,
PAY00038142,CUST002770,,2024-01-31,22.99,UPI,Success,
PAY00038143,CUST002770,,2024-03-01,22.99,Credit Card,Success,
PAY00038144,CUST002770,,2024-03-31,22.99,Mobile Wallet,Success,
PAY00038145,CUST002770,,2024-04-30,22.99,Credit Card,Success,
PAY00038146,CUST002770,,2024-05-30,22.99,Credit Card,Success,
PAY00038147,CUST002770,,2024-06-29,22.99,UPI,Success,
PAY00038148,CUST002770,,2024-07-29,22.99,Credit Card,Success,
PAY00038149,CUST002770,,2024-08-28,22.99,Mobile Wallet,Success,
PAY00038150,CUST002770,,2024-09-27,22.99,Net Banking,Success,
PAY00038151,CUST002770,,2024-10-27,22.99,Credit Card,Success,
PAY00038152,CUST002770,,2024-11-26,22.99,Net Banking,Success,
PAY00038153,CUST002771,,2025-05-07,6.99,Credit Card,Success,
PAY00038154,CUST002771,,2025-06-06,6.99,Gift Card,Success,
PAY00038155,CUST002771,,2025-07-06,6.99,Credit Card,Failed,Incorrect card details
PAY00038156,CUST002771,,2025-08-05,6.99,UPI,Success,
PAY00038157,CUST002771,,2025-09-04,6.99,UPI,Success,
PAY00038158,CUST002771,,2025-10-04,6.99,Debit Card,Success,
PAY00038159,CUST002771,,2025-11-03,6.99,Mobile Wallet,Success,
PAY00038160,CUST002771,,2025-12-03,6.99,Credit Card,Success,
PAY00038161,CUST002771,,2026-01-02,6.99,Debit Card,Success,
PAY00038162,CUST002771,,2026-02-01,6.99,Debit Card,Success,
PAY00038163,CUST002771,,2026-03-03,6.99,Net Banking,Failed,Bank declined
PAY00038164,CUST002771,,2026-04-02,6.99,Credit Card,Success,
PAY00038165,CUST002771,,2026-05-02,6.99,PayPal,Success,
PAY00038166,CUST002772,,2021-04-23,15.49,Credit Card,Success,
PAY00038167,CUST002772,,2021-05-23,15.49,Net Banking,Success,
PAY00038168,CUST002772,,2021-06-22,15.49,Net Banking,Success,
PAY00038169,CUST002772,,2021-07-22,15.49,PayPal,Success,
PAY00038170,CUST002772,,2021-08-21,15.49,Credit Card,Success,
PAY00038171,CUST002772,,2021-09-20,15.49,Debit Card,Success,
PAY00038172,CUST002772,,2021-10-20,15.49,PayPal,Success,
PAY00038173,CUST002772,,2021-11-19,15.49,Credit Card,Success,
PAY00038174,CUST002772,,2021-12-19,15.49,Debit Card,Success,
PAY00038175,CUST002772,,2022-01-18,15.49,Credit Card,Success,
PAY00038176,CUST002772,,2022-02-17,15.49,Credit Card,Success,
PAY00038177,CUST002772,,2022-03-19,15.49,PayPal,Success,
PAY00038178,CUST002772,,2022-04-18,15.49,Credit Card,Success,
PAY00038179,CUST002772,,2022-05-18,15.49,Credit Card,Success,
PAY00038180,CUST002772,,2022-06-17,15.49,Credit Card,Success,
PAY00038181,CUST002773,,2025-04-13,6.99,Gift Card,Success,
PAY00038182,CUST002773,,2025-05-13,6.99,Net Banking,Failed,Bank declined
PAY00038183,CUST002773,,2025-06-12,6.99,Debit Card,Success,
PAY00038184,CUST002773,,2025-07-12,6.99,Gift Card,Success,
PAY00038185,CUST002773,,2025-08-11,6.99,Credit Card,Success,
PAY00038186,CUST002773,,2025-09-10,6.99,Credit Card,Success,
PAY00038187,CUST002773,,2025-10-10,6.99,Debit Card,Success,
PAY00038188,CUST002773,,2025-11-09,6.99,UPI,Success,
PAY00038189,CUST002773,,2025-12-09,6.99,Credit Card,Success,
PAY00038190,CUST002773,,2026-01-08,6.99,PayPal,Success,
PAY00038191,CUST002773,,2026-02-07,6.99,Debit Card,Success,
PAY00038192,CUST002773,,2026-03-09,6.99,Credit Card,Success,
PAY00038193,CUST002773,,2026-04-08,6.99,Credit Card,Success,
PAY00038194,CUST002773,,2026-05-08,6.99,Debit Card,Failed,Insufficient funds
PAY00038195,CUST002774,,2019-10-05,6.99,PayPal,Success,
PAY00038196,CUST002774,,2019-11-04,6.99,Debit Card,Success,
PAY00038197,CUST002774,,2019-12-04,6.99,UPI,Success,
PAY00038198,CUST002774,,2020-01-03,6.99,UPI,Success,
PAY00038199,CUST002774,,2020-02-02,6.99,Credit Card,Success,
PAY00038200,CUST002774,,2020-03-03,6.99,Credit Card,Success,
PAY00038201,CUST002774,,2020-04-02,6.99,Debit Card,Success,
PAY00038202,CUST002774,,2020-05-02,6.99,PayPal,Failed,International transaction blocked
PAY00038203,CUST002774,,2020-06-01,6.99,UPI,Success,
PAY00038204,CUST002774,,2020-07-01,6.99,Debit Card,Failed,Incorrect card details
PAY00038205,CUST002774,,2020-07-31,6.99,Credit Card,Success,
PAY00038206,CUST002774,,2020-08-30,6.99,Credit Card,Success,
PAY00038207,CUST002774,,2020-09-29,6.99,Debit Card,Success,
PAY00038208,CUST002774,,2020-10-29,76.89,Credit Card,Success,
PAY00038209,CUST002774,,2020-11-28,6.99,UPI,Success,
PAY00038210,CUST002775,,2019-07-02,15.49,Debit Card,Success,
PAY00038211,CUST002775,,2019-08-01,15.49,Debit Card,Success,
PAY00038212,CUST002775,,2019-08-31,15.49,PayPal,Success,
PAY00038213,CUST002775,,2019-09-30,15.49,Debit Card,Success,
PAY00038214,CUST002775,,2019-10-30,15.49,Gift Card,Success,
PAY00038215,CUST002775,,2019-11-29,15.49,PayPal,Success,
PAY00038216,CUST002775,,2019-12-29,15.49,Credit Card,Success,
PAY00038217,CUST002775,,2020-01-28,15.49,PayPal,Success,
PAY00038218,CUST002775,,2020-02-27,15.49,UPI,Success,
PAY00038219,CUST002775,,2020-03-28,15.49,UPI,Success,
PAY00038220,CUST002775,,2020-04-27,15.49,Debit Card,Failed,Card expired
PAY00038221,CUST002775,,2020-05-27,15.49,PayPal,Success,
PAY00038222,CUST002775,,2020-06-26,15.49,UPI,Success,
PAY00038223,CUST002775,,2020-07-26,15.49,Debit Card,Failed,Incorrect card details
PAY00038224,CUST002775,,2020-08-25,15.49,Net Banking,Success,
PAY00038225,CUST002776,,2023-09-29,22.99,Debit Card,Success,
PAY00038226,CUST002776,,2023-10-29,22.99,Net Banking,Success,
PAY00038227,CUST002776,,2023-11-28,45.98,Debit Card,Success,
PAY00038228,CUST002776,,2023-12-28,22.99,Credit Card,Success,
PAY00038229,CUST002776,,2024-01-27,22.99,PayPal,Success,
PAY00038230,CUST002776,,2024-02-26,22.99,UPI,Success,
PAY00038231,CUST002776,,2024-03-27,22.99,PayPal,Success,
PAY00038232,CUST002776,,2024-04-26,22.99,UPI,Success,
PAY00038233,CUST002776,,2024-05-26,22.99,Mobile Wallet,Failed,Card expired
PAY00038234,CUST002776,,2024-06-25,22.99,Debit Card,Success,
PAY00038235,CUST002776,,2024-07-25,22.99,Mobile Wallet,Success,
PAY00038236,CUST002776,,2024-08-24,22.99,Mobile Wallet,Success,
PAY00038237,CUST002776,,2024-09-23,22.99,UPI,Success,
PAY00038238,CUST002776,,2024-10-23,22.99,Debit Card,Success,
PAY00038239,CUST002776,,2024-11-22,22.99,Credit Card,Success,
PAY00038240,CUST002777,,2022-01-31,22.99,Credit Card,Success,
PAY00038241,CUST002777,,2022-03-02,22.99,Credit Card,Success,
PAY00038242,CUST002777,,2022-04-01,22.99,Debit Card,Success,
PAY00038243,CUST002777,,2022-05-01,22.99,UPI,Success,
PAY00038244,CUST002777,,2022-05-31,22.99,UPI,Success,
PAY00038245,CUST002777,,2022-06-30,22.99,Credit Card,Success,
PAY00038246,CUST002777,,2022-07-30,22.99,Debit Card,Success,
PAY00038247,CUST002777,,2022-08-29,22.99,PayPal,Success,
PAY00038248,CUST002777,,2022-09-28,22.99,Credit Card,Success,
PAY00038249,CUST002777,,2022-10-28,22.99,Net Banking,Success,
PAY00038250,CUST002777,,2022-11-27,22.99,Net Banking,Success,
PAY00038251,CUST002777,,2022-12-27,22.99,UPI,Success,
PAY00038252,CUST002777,,2023-01-26,22.99,Credit Card,Success,
PAY00038253,CUST002777,,2023-02-25,22.99,PayPal,Success,
PAY00038254,CUST002777,,2023-03-27,22.99,Credit Card,Success,
PAY00038255,CUST002778,,2023-05-08,15.49,Net Banking,Success,
PAY00038256,CUST002778,,2023-06-07,15.49,UPI,Success,
PAY00038257,CUST002778,,2023-07-07,15.49,Debit Card,Success,
PAY00038258,CUST002778,,2023-08-06,15.49,UPI,Success,
PAY00038259,CUST002778,,2023-09-05,15.49,Net Banking,Success,
PAY00038260,CUST002778,,2023-10-05,15.49,Gift Card,Success,
PAY00038261,CUST002778,,2023-11-04,15.49,Credit Card,Success,
PAY00038262,CUST002778,,2023-12-04,15.49,Net Banking,Success,
PAY00038263,CUST002778,,2024-01-03,15.49,Gift Card,Success,
PAY00038264,CUST002778,,2024-02-02,15.49,Debit Card,Success,
PAY00038265,CUST002778,,2024-03-03,15.49,PayPal,Success,
PAY00038266,CUST002778,,2024-04-02,15.49,Debit Card,Success,
PAY00038267,CUST002778,,2024-05-02,15.49,Credit Card,Success,
PAY00038268,CUST002778,,2024-06-01,15.49,Credit Card,Success,
PAY00038269,CUST002778,,2024-07-01,15.49,Debit Card,Success,
PAY00038270,CUST002779,,2019-11-29,15.49,UPI,Success,
PAY00038271,CUST002779,,2019-12-29,15.49,Debit Card,Success,
PAY00038272,CUST002779,,2020-01-28,15.49,Debit Card,Success,
PAY00038273,CUST002779,,2020-02-27,15.49,UPI,Success,
PAY00038274,CUST002779,,2020-03-28,15.49,PayPal,Success,
PAY00038275,CUST002779,,2020-04-27,15.49,Mobile Wallet,Success,
PAY00038276,CUST002779,,2020-05-27,15.49,Net Banking,Success,
PAY00038277,CUST002779,,2020-06-26,15.49,Credit Card,Success,
PAY00038278,CUST002779,,2020-07-26,15.49,Mobile Wallet,Success,
PAY00038279,CUST002779,,2020-08-25,15.49,Mobile Wallet,Success,
PAY00038280,CUST002779,,2020-09-24,15.49,PayPal,Success,
PAY00038281,CUST002779,,2020-10-24,15.49,Debit Card,Success,
PAY00038282,CUST002779,,2020-11-23,15.49,UPI,Success,
PAY00038283,CUST002779,,2020-12-23,15.49,Credit Card,Success,
PAY00038284,CUST002779,,2021-01-22,15.49,Debit Card,Success,
PAY00038285,CUST002780,,2024-01-04,6.99,UPI,Success,
PAY00038286,CUST002780,,2024-02-03,6.99,UPI,Success,
PAY00038287,CUST002780,,2024-03-04,6.99,PayPal,Success,
PAY00038288,CUST002780,,2024-04-03,6.99,PayPal,Failed,Card expired
PAY00038289,CUST002780,,2024-05-03,6.99,UPI,Success,
PAY00038290,CUST002780,,2024-06-02,6.99,Gift Card,Success,
PAY00038291,CUST002780,,2024-07-02,6.99,PayPal,Success,
PAY00038292,CUST002780,,2024-08-01,6.99,PayPal,Success,
PAY00038293,CUST002780,,2024-08-31,6.99,Credit Card,Success,
PAY00038294,CUST002780,,2024-09-30,6.99,Credit Card,Success,
PAY00038295,CUST002780,,2024-10-30,6.99,Credit Card,Success,
PAY00038296,CUST002780,,2024-11-29,6.99,Credit Card,Success,
PAY00038297,CUST002780,,2024-12-29,6.99,Credit Card,Success,
PAY00038298,CUST002780,,2025-01-28,6.99,Credit Card,Success,
PAY00038299,CUST002780,,2025-02-27,6.99,Credit Card,Success,
PAY00038300,CUST002781,,2021-03-20,6.99,PayPal,Success,
PAY00038301,CUST002781,,2021-04-19,6.99,Credit Card,Success,
PAY00038302,CUST002781,,2021-05-19,6.99,UPI,Success,
PAY00038303,CUST002781,,2021-06-18,6.99,Debit Card,Success,
PAY00038304,CUST002781,,2021-07-18,6.99,Debit Card,Success,
PAY00038305,CUST002781,,2021-08-17,6.99,UPI,Success,
PAY00038306,CUST002781,,2021-09-16,6.99,Credit Card,Success,
PAY00038307,CUST002781,,2021-10-16,6.99,Credit Card,Success,
PAY00038308,CUST002781,,2021-11-15,6.99,PayPal,Success,
PAY00038309,CUST002781,,2021-12-15,6.99,UPI,Success,
PAY00038310,CUST002781,,2022-01-14,6.99,Credit Card,Success,
PAY00038311,CUST002781,,2022-02-13,6.99,PayPal,Success,
PAY00038312,CUST002781,,2022-03-15,6.99,Mobile Wallet,Success,
PAY00038313,CUST002781,,2022-04-14,6.99,Net Banking,Success,
PAY00038314,CUST002781,,2022-05-14,6.99,Credit Card,Success,
PAY00038315,CUST002782,,2022-03-15,6.99,Credit Card,Success,
PAY00038316,CUST002782,,2022-04-14,6.99,UPI,Success,
PAY00038317,CUST002782,,2022-05-14,6.99,Credit Card,Success,
PAY00038318,CUST002782,,2022-06-13,0.0,PayPal,Success,
PAY00038319,CUST002782,,2022-07-13,6.99,Mobile Wallet,Success,
PAY00038320,CUST002782,,2022-08-12,6.99,PayPal,Success,
PAY00038321,CUST002782,,2022-09-11,6.99,UPI,Success,
PAY00038322,CUST002782,,2022-10-11,6.99,Debit Card,Success,
PAY00038323,CUST002782,,2022-11-10,6.99,UPI,Success,
PAY00038324,CUST002782,,2022-12-10,6.99,Credit Card,Success,
PAY00038325,CUST002782,,2023-01-09,6.99,Credit Card,Success,
PAY00038326,CUST002782,,2023-02-08,6.99,PayPal,Success,
PAY00038327,CUST002782,,2023-03-10,6.99,PayPal,Success,
PAY00038328,CUST002782,,2023-04-09,6.99,Credit Card,Success,
PAY00038329,CUST002782,,2023-05-09,6.99,Credit Card,Success,
PAY00038330,CUST002783,,2026-03-10,6.99,PayPal,Success,
PAY00038331,CUST002783,,2026-04-09,6.99,Debit Card,Failed,Incorrect card details
PAY00038332,CUST002783,,2026-05-09,6.99,UPI,Success,
PAY00038333,CUST002784,,2019-01-03,6.99,Debit Card,Success,
PAY00038334,CUST002784,,2019-02-02,6.99,Gift Card,Success,
PAY00038335,CUST002784,,2019-03-04,6.99,UPI,Success,
PAY00038336,CUST002784,,2019-04-03,6.99,Credit Card,Success,
PAY00038337,CUST002784,,2019-05-03,6.99,PayPal,Success,
PAY00038338,CUST002784,,2019-06-02,6.99,PayPal,Success,
PAY00038339,CUST002784,,2019-07-02,6.99,Credit Card,Failed,Incorrect card details
PAY00038340,CUST002784,,2019-08-01,13.98,Net Banking,Success,
PAY00038341,CUST002784,,2019-08-31,6.99,Mobile Wallet,Success,
PAY00038342,CUST002784,,2019-09-30,6.99,Credit Card,Success,
PAY00038343,CUST002784,,2019-10-30,6.99,Debit Card,Success,
PAY00038344,CUST002784,,2019-11-29,6.99,Debit Card,Success,
PAY00038345,CUST002784,,2019-12-29,6.99,Gift Card,Success,
PAY00038346,CUST002784,,2020-01-28,6.99,Net Banking,Success,
PAY00038347,CUST002784,,2020-02-27,6.99,UPI,Success,
PAY00038348,CUST002785,,2025-06-15,22.99,Debit Card,Success,
PAY00038349,CUST002785,,2025-07-15,22.99,Credit Card,Success,
PAY00038350,CUST002785,,2025-08-14,22.99,Debit Card,Success,
PAY00038351,CUST002785,,2025-09-13,22.99,Credit Card,Success,
PAY00038352,CUST002785,,2025-10-13,22.99,Mobile Wallet,Success,
PAY00038353,CUST002785,,2025-11-12,22.99,Net Banking,Success,
PAY00038354,CUST002785,,2025-12-12,22.99,Debit Card,Success,
PAY00038355,CUST002785,,2026-01-11,22.99,Credit Card,Success,
PAY00038356,CUST002785,,2026-02-10,22.99,UPI,Success,
PAY00038357,CUST002785,,2026-03-12,22.99,Debit Card,Success,
PAY00038358,CUST002785,,2026-04-11,22.99,Debit Card,Success,
PAY00038359,CUST002785,,2026-05-11,22.99,Credit Card,Success,
PAY00038360,CUST002786,,2023-09-02,13.98,Net Banking,Success,
PAY00038361,CUST002786,,2023-10-02,6.99,Mobile Wallet,Failed,International transaction blocked
PAY00038362,CUST002786,,2023-11-01,6.99,Credit Card,Success,
PAY00038363,CUST002786,,2023-12-01,6.99,Debit Card,Success,
PAY00038364,CUST002786,,2023-12-31,6.99,UPI,Success,
PAY00038365,CUST002786,,2024-01-30,6.99,Credit Card,Success,
PAY00038366,CUST002786,,2024-02-29,6.99,Net Banking,Success,
PAY00038367,CUST002786,,2024-03-30,6.99,Net Banking,Success,
PAY00038368,CUST002786,,2024-04-29,6.99,Debit Card,Success,
PAY00038369,CUST002786,,2024-05-29,6.99,Debit Card,Success,
PAY00038370,CUST002786,,2024-06-28,6.99,Gift Card,Success,
PAY00038371,CUST002786,,2024-07-28,6.99,Credit Card,Success,
PAY00038372,CUST002786,,2024-08-27,6.99,Debit Card,Success,
PAY00038373,CUST002786,,2024-09-26,6.99,UPI,Success,
PAY00038374,CUST002786,,2024-10-26,6.99,Net Banking,Success,
PAY00038375,CUST002787,,2024-09-11,6.99,PayPal,Success,
PAY00038376,CUST002787,,2024-10-11,6.99,Gift Card,Success,
PAY00038377,CUST002787,,2024-11-10,6.99,Credit Card,Success,
PAY00038378,CUST002787,,2024-12-10,6.99,Credit Card,Success,
PAY00038379,CUST002787,,2025-01-09,6.99,PayPal,Failed,Incorrect card details
PAY00038380,CUST002787,,2025-02-08,6.99,PayPal,Success,
PAY00038381,CUST002787,,2025-03-10,6.99,Credit Card,Success,
PAY00038382,CUST002787,,2025-04-09,6.99,Credit Card,Failed,International transaction blocked
PAY00038383,CUST002787,,2025-05-09,6.99,Credit Card,Success,
PAY00038384,CUST002787,,2025-06-08,6.99,Credit Card,Failed,Incorrect card details
PAY00038385,CUST002787,,2025-07-08,6.99,Net Banking,Success,
PAY00038386,CUST002787,,2025-08-07,6.99,Credit Card,Success,
PAY00038387,CUST002787,,2025-09-06,6.99,Mobile Wallet,Success,
PAY00038388,CUST002787,,2025-10-06,6.99,Debit Card,Success,
PAY00038389,CUST002787,,2025-11-05,6.99,Net Banking,Success,
PAY00038390,CUST002788,,2024-08-09,15.49,UPI,Success,
PAY00038391,CUST002788,,2024-09-08,15.49,Credit Card,Success,
PAY00038392,CUST002788,,2024-10-08,15.49,Debit Card,Success,
PAY00038393,CUST002788,,2024-11-07,15.49,Debit Card,Success,
